family,dataset,outcome,condition.name,estimate,std.error,pred_gpt,pred_expert,cell,z_raw_gpt,z_raw_expert,recal_gpt,recal_expert,z_recal_gpt,z_recal_expert
Allen2023,Allen2023,main,exp2_id_57,-0.0026726359380313054,0.012284820430246535,0.003447222222222222,NA,Allen2023 main,0.4981642340644871,NA,-0.0032759982945728826,NA,-0.04911446284196673,NA
Allen2023,Allen2023,main,exp2_id_58,9.051155191376046e-4,0.013270278655764904,0.06663472222222222,NA,Allen2023 main,4.953144422067596,NA,0.002058247366978084,NA,0.0868958277179457,NA
Allen2023,Allen2023,main,exp2_id_59,-0.02089953430342027,0.012891879652660193,-0.08689652777777779,NA,Allen2023 main,-5.119268504863778,NA,-0.01061230113886664,NA,0.7979622399306912,NA
Allen2023,Allen2023,main,exp2_id_6,0.013750477889358596,0.012185203002273232,0.09472847222222221,NA,Allen2023 main,6.645600760016605,NA,0.004145883857946096,NA,-0.7882178105379696,NA
Allen2023,Allen2023,main,exp2_id_60,-0.008062519956850096,0.012439046883813264,0.12313472222222223,NA,Allen2023 main,10.54721020063018,NA,0.007341523387303448,NA,1.238362029505539,NA
Allen2023,Allen2023,main,exp2_id_61,-5.581177001653788e-7,0.012385651263225526,0.07350972222222221,NA,Allen2023 main,5.935116271050127,NA,0.002667897267285862,NA,0.21544732111980172,NA
Allen2023,Allen2023,main,exp2_id_62,-0.007479877319691784,0.012186852381852527,0.07157222222222223,NA,Allen2023 main,6.4866708043194725,NA,0.0026504956623519776,NA,0.8312542619396067,NA
Allen2023,Allen2023,main,exp2_id_63,0.005756914610146786,0.012335613232990936,0.11000972222222222,NA,Allen2023 main,8.451368054670917,NA,0.0056768381522839285,NA,-0.0064914857778368825,NA
Allen2023,Allen2023,main,exp2_id_64,-6.1392844354497e-4,0.01194872663758687,0.06050972222222221,NA,Allen2023 main,5.115494940983229,NA,0.0015599675045291305,NA,0.18193536550043077,NA
Allen2023,Allen2023,main,exp2_id_65,0.0033387733025335726,0.011557369801332101,-0.11345902777777778,NA,Allen2023 main,-10.105915367253305,NA,-0.01363903782329881,NA,-1.4690030186518321,NA
Allen2023,Allen2023,main,exp2_id_66,-0.015125819874572706,0.012086435392620318,-0.16624027777777778,NA,Allen2023 main,-12.502814352978866,NA,-0.01766382553654914,NA,-0.20998793933288862,NA
Allen2023,Allen2023,main,exp2_id_67,-0.015508448565180511,0.012492404868990175,-0.1403340277777778,NA,Allen2023 main,-9.992117652418639,NA,-0.015335783916968626,NA,0.013821569987736239,NA
Allen2023,Allen2023,main,exp2_id_68,-0.014351379584352368,0.012438492706193209,-0.14161527777777777,NA,Allen2023 main,-10.231456592008119,NA,-0.015502167539208656,NA,-0.09251828031247734,NA
Allen2023,Allen2023,main,exp2_id_69,-0.011034282317408543,0.01172238456160484,-0.15192777777777777,NA,Allen2023 main,-12.019183871671274,NA,-0.016592298190152312,NA,-0.4741369679125128,NA
Allen2023,Allen2023,main,exp2_id_7,-0.00730442196031881,0.01228551614695131,-0.025365277777777778,NA,Allen2023 main,-1.4700933685998068,NA,-0.005668897776631554,NA,0.13312620846565865,NA
Allen2023,Allen2023,main,exp2_id_70,-5.273175838726953e-4,0.01340354297187186,-0.09374027777777778,NA,Allen2023 main,-6.9543523223313475,NA,-0.01171871371571228,NA,-0.8349580521601938,NA
Allen2023,Allen2023,main,exp2_id_71,-0.061736180146504144,0.013471864761674206,-0.15908402777777778,NA,Allen2023 main,-7.226011346863891,NA,-0.014397309664084956,NA,3.513906301753595,NA
Allen2023,Allen2023,main,exp2_id_72,0.01920839980154854,0.012951827833445846,-0.05130277777777778,NA,Allen2023 main,-5.4441101662302405,NA,-0.008293014072377033,NA,-2.12336160019885,NA
Allen2023,Allen2023,main,exp2_id_73,-0.023857884257549672,0.013013875531052816,0.011634722222222213,NA,Allen2023 main,2.727289529939169,NA,-0.002337771752620492,NA,1.6536282718840645,NA
Allen2023,Allen2023,main,exp2_id_74,0.006394607935430752,0.011944232454747123,-0.06924027777777778,NA,Allen2023 main,-6.33233537607083,NA,-0.009680155647287813,NA,-1.3458180459582234,NA
Allen2023,Allen2023,main,exp2_id_75,0.002703948137829506,0.012889280540281276,-0.07317777777777779,NA,Allen2023 main,-5.887196393814497,NA,-0.00995745850147888,NA,-0.9823206655902365,NA
Allen2023,Allen2023,main,exp2_id_76,0.004274141375488964,0.01326791033500752,-0.061271527777777765,NA,Allen2023 main,-4.940165218054255,NA,-0.008933363634272119,NA,-0.9954472615716238,NA
Allen2023,Allen2023,main,exp2_id_77,0.010266879367928326,0.01233349119158269,0.07657222222222222,NA,Allen2023 main,5.376040070434048,NA,0.0027137601263972173,NA,-0.6124072352430049,NA
Allen2023,Allen2023,main,exp2_id_78,-0.0071507137423762225,0.013075443775493491,-0.13330277777777777,NA,Allen2023 main,-9.648013956653669,NA,-0.015075412395762471,NA,-0.6060749286566495,NA
Allen2023,Allen2023,main,exp2_id_79,0.0017236435981354131,0.012831337988997181,-0.006334027777777777,NA,Allen2023 main,-0.6279681341745195,NA,-0.004156392758460793,NA,-0.4582559014218403,NA
Allen2023,Allen2023,main,exp2_id_8,-0.029626406219175953,0.012493719620970982,-0.10130277777777777,NA,Allen2023 main,-5.736992163510013,NA,-0.011556181012948372,NA,1.4463447039339918,NA
Allen2023,Allen2023,main,exp2_id_80,-1.7297575178176216e-5,0.012335279572220414,0.04857222222222222,NA,Allen2023 main,3.9390691968446423,NA,5.283109371823023e-4,NA,0.04423154815146733,NA
Allen2023,Allen2023,main,exp2_id_81,-0.016040433944321034,0.01282976592521331,-0.01192777777777778,NA,Allen2023 main,0.3205558223366321,NA,-0.004428632933727043,NA,0.9050672536257462,NA
Allen2023,Allen2023,main,exp2_id_82,0.001563838306389518,0.012233358908515188,0.009072222222222214,NA,Allen2023 main,0.6137630696510006,NA,-0.0028465293996388303,NA,-0.36051976722095963,NA
Allen2023,Allen2023,main,exp2_id_83,0.0067960043734605615,0.013545545591513204,-0.04267777777777778,NA,Allen2023 main,-3.6524023205263534,NA,-0.007342615543956856,NA,-1.0437837163440502,NA
Allen2023,Allen2023,main,exp2_id_84,0.0041549161169170575,0.012386640384505003,0.06800972222222222,NA,Allen2023 main,5.155135220134748,NA,0.0021139829009375792,NA,-0.16476890848729023,NA
Allen2023,Allen2023,main,exp2_id_85,0.012089334120108632,0.01260102643144679,0.09304097222222221,NA,Allen2023 main,6.424209848500342,NA,0.00404917192966396,NA,-0.6380561325051944,NA
Allen2023,Allen2023,main,exp2_id_86,-0.01753665480340857,0.012546037752293104,0.052853472222222225,NA,Allen2023 main,5.610546406395536,NA,0.001174550382590578,NA,1.491403545520115,NA
Allen2023,Allen2023,main,exp2_id_87,0.010128217012836472,0.012495552626312965,0.022384722222222216,NA,Allen2023 main,0.9808694001717189,NA,-0.0018217455204168863,NA,-0.9563372577927677,NA
Allen2023,Allen2023,main,exp2_id_88,-0.005964045242557579,0.012237699675056536,-0.050334027777777776,NA,Allen2023 main,-3.625679965464197,NA,-0.007813939113199837,NA,-0.15116352907505975,NA
Allen2023,Allen2023,main,exp2_id_89,0.0025028392984368757,0.01271371028942249,0.06850972222222221,NA,Allen2023 main,5.191787560135102,NA,0.00218841350111321,NA,-0.02473123818034932,NA
Allen2023,Allen2023,main,exp2_id_9,0.01488459556197504,0.012660272125582316,0.06838472222222222,NA,Allen2023 main,4.2258275437966875,NA,0.0019392398271921832,NA,-1.0225179685217414,NA
Allen2023,Allen2023,main,exp2_id_90,-0.013178786078048323,0.012657122702141324,-0.010271527777777775,NA,Allen2023 main,0.22969345946047431,NA,-0.004321347397045699,NA,0.6997987528005973,NA
Tappin,Tappin-for-immigration,immigration,for-adhominem,-0.02961736571008196,0.01058639575396663,0.057008547008547,NA,Tappin-for-immigration immigration,8.182757827296507,NA,0.011735029108018356,NA,3.9061825931272156,NA
Tappin,Tappin-for-immigration,immigration,for-authority-constitution,-8.930319398757276e-4,0.0101356689653839,0.04367521367521367,NA,Tappin-for-immigration immigration,4.397168629648642,NA,0.005873797754427949,NA,0.6676253651746384,NA
Tappin,Tappin-for-immigration,immigration,for-authority-crime,-0.01577201565783354,0.011006235569408022,0.0158974358974359,NA,Tappin-for-immigration immigration,2.8774099332650214,NA,-0.004131351729258938,NA,1.057642629504495,NA
Tappin,Tappin-for-immigration,immigration,for-authority-parents,-0.009280064122779983,0.010744906200040014,0.028119658119658126,NA,Tappin-for-immigration immigration,3.480693227670878,NA,2.7271387074815907e-4,NA,0.8890517809725103,NA
Tappin,Tappin-for-immigration,immigration,for-care-betterlife,0.016073922168708135,0.010516877418662399,0.03145299145299144,NA,Tappin-for-immigration immigration,1.462322766736147,NA,9.776066180715462e-4,NA,-1.435437055094689,NA
Tappin,Tappin-for-immigration,immigration,for-care-exploitation,-0.023074155833534202,0.010722823946316224,0.028119658119658122,NA,Tappin-for-immigration immigration,4.774284666939787,NA,5.525361309673646e-4,NA,2.2034020219662755,NA
Tappin,Tappin-for-immigration,immigration,for-care-families,0.029133198114906337,0.010285069494806828,0.017008547008547002,NA,Tappin-for-immigration immigration,-1.1788594245747541,NA,-0.004544481511299213,NA,-3.2744241196629926,NA
Tappin,Tappin-for-immigration,immigration,for-commonsense,0.025371296421438396,0.010310698487504525,0.033675213675213686,NA,Tappin-for-immigration immigration,0.8053690313841257,NA,0.0015898230091171011,NA,-2.3064851950759615,NA
Tappin,Tappin-for-immigration,immigration,for-compromise,-0.032514908593714746,0.010415403491262078,0.008119658119658136,NA,Tappin-for-immigration immigration,3.9013915060960374,NA,-0.006710104352122624,NA,2.477561648306843,NA
Tappin,Tappin-for-immigration,immigration,for-descriptive,0.011138554144198958,0.010330061746736062,0.05034188034188033,NA,Tappin-for-immigration immigration,3.7950718164940542,NA,0.00804181272954063,NA,-0.2997795647868988,NA
Tappin,Tappin-for-immigration,immigration,for-evidence-innovation,-0.010900150640935169,0.010551445201387056,0.051452991452991446,NA,Tappin-for-immigration immigration,5.909440925280064,NA,0.009059767111676581,NA,1.8916761990090125,NA
Tappin,Tappin-for-immigration,immigration,for-evidence-socialsecurity,-6.104827208973852e-4,0.010700892145255618,0.059230769230769226,NA,Tappin-for-immigration immigration,5.592174104679489,NA,0.01170878997011443,NA,1.1512379083713808,NA
Tappin,Tappin-for-immigration,immigration,for-evidence-workingage,-0.012360326654674037,0.010317139352654341,0.04811965811965812,NA,Tappin-for-immigration immigration,5.862088579696481,NA,0.007835112286680731,NA,1.9574649765837455,NA
Tappin,Tappin-for-immigration,immigration,for-expert-growth,-0.014236282147179554,0.010369157617979536,0.02811965811965813,NA,Tappin-for-immigration immigration,4.084800504275764,NA,3.732540265487357e-4,NA,1.4089414696904767,NA
Tappin,Tappin-for-immigration,immigration,for-expert-workers,-0.026784504520280174,0.010503155951566135,0.00700854700854701,NA,Tappin-for-immigration immigration,3.2174188105612456,NA,-0.007220661063583378,NA,1.862663331565558,NA
Tappin,Tappin-for-immigration,immigration,for-fairness-dreamers,0.017242537671561503,0.010614636472228484,0.0458974358974359,NA,Tappin-for-immigration immigration,2.699564728462006,NA,0.006242896323828773,NA,-1.0362711315184039,NA
Tappin,Tappin-for-immigration,immigration,for-fairness-essentialworkers,-0.0035683322353045146,0.010496317641463412,0.0347863247863248,NA,Tappin-for-immigration immigration,3.654105976187078,NA,0.0026278042648813587,NA,0.5903152621553095,NA
Tappin,Tappin-for-immigration,immigration,for-fairness-taxes,0.006862820770105436,0.010442142368431268,0.025897435897435896,NA,Tappin-for-immigration immigration,1.8228649309432894,NA,-8.71615294874645e-4,NA,-0.7406943701862237,NA
Tappin,Tappin-for-immigration,immigration,for-fairness-usfault,-0.022132335769961455,0.010774586176179771,0.017008547008547013,NA,Tappin-for-immigration immigration,3.6327040443595235,NA,-0.0036036026650896253,NA,1.7196700459674974,NA
Tappin,Tappin-for-immigration,immigration,for-liberty-companies,-0.05415575249336552,0.010643130278132785,0.013675213675213665,NA,Tappin-for-immigration immigration,6.373215811136284,NA,-0.004263382349793353,NA,4.68775339958774,NA
Tappin,Tappin-for-immigration,immigration,for-liberty-immigrants,-0.02751431628841837,0.011038389099465177,0.007008547008547014,NA,Tappin-for-immigration immigration,3.1275273036568407,NA,-0.007207940471698097,NA,1.8396140626809523,NA
Tappin,Tappin-for-immigration,immigration,for-loyalty-americandream,-0.011045937138652685,0.0105445012434056,0.03811965811965813,NA,Tappin-for-immigration immigration,4.662676225588039,NA,0.004038034356587682,NA,1.4305059240875613,NA
Tappin,Tappin-for-immigration,immigration,for-loyalty-americanprosperity,-0.028386940654153238,0.010247024405168101,0.019230769230769232,NA,Tappin-for-immigration immigration,4.646979259745533,NA,-0.00266216562807402,NA,2.510462941134881,NA
Tappin,Tappin-for-immigration,immigration,for-religious,-0.008521794614509923,0.010442142368431091,0.03367521367521367,NA,Tappin-for-immigration immigration,4.041029781139021,NA,0.0023223569744271868,NA,1.038498730080657,NA
Tappin,Tappin-for-immigration,immigration,for-sanctity-drugs,0.02027814108197715,0.0110062355694082,-7.69230769230772e-4,NA,Tappin-for-immigration immigration,-1.91231340802018,NA,-0.010898523439122898,NA,-2.832636492694695,NA
Tappin,Tappin-for-immigration,immigration,for-sanctity-history,-0.0049128739843132185,0.01051000919285083,0.034786324786324783,NA,Tappin-for-immigration immigration,3.7772753612472942,NA,0.002657260039802462,NA,0.7202785349859708,NA
Tappin,Tappin-against-immigration,immigration,against-adhominem,-0.038084395556413284,0.010461257801402283,-0.07076923076923078,NA,Tappin-against-immigration immigration,-3.1243695388556665,NA,-0.03561011721383037,NA,0.23651824565983368,NA
Tappin,Tappin-against-immigration,immigration,against-authority,-0.02613332541024271,0.010612472801614623,-0.027435897435897427,NA,Tappin-against-immigration immigration,-0.12273972805438313,NA,-0.019895652726268982,NA,0.5877680725857506,NA
Tappin,Tappin-against-immigration,immigration,against-care,-0.02044821626824764,0.010323722652280862,-0.05854700854700854,NA,Tappin-against-immigration immigration,-3.6904122245422366,NA,-0.031606686033464636,NA,-1.0808571811788947,NA
Tappin,Tappin-against-immigration,immigration,against-commonsense,-0.007633602377682951,0.010246661140648376,-0.04521367521367521,NA,Tappin-against-immigration immigration,-3.667543243614506,NA,-0.026924551832382012,NA,-1.882657110438844,NA
Tappin,Tappin-against-immigration,immigration,against-compromise,-0.04383165672716112,0.010402646286075672,-0.02076923076923077,NA,Tappin-against-immigration immigration,2.2169768464395703,NA,-0.017110953875513507,NA,2.5686447579606995,NA
Tappin,Tappin-against-immigration,immigration,against-descriptive,-0.037969224671607654,0.010345059508105398,-0.06854700854700854,NA,Tappin-against-immigration immigration,-2.9557861751730923,NA,-0.0347844702250963,NA,0.30785269471056065,NA
Tappin,Tappin-against-immigration,immigration,against-evidence,-0.014448876624837386,0.010706579830460057,-0.07299145299145299,NA,Tappin-against-immigration immigration,-5.467906399022296,NA,-0.03734257254315154,NA,-2.138282839229568,NA
Tappin,Tappin-against-immigration,immigration,against-expert,-0.035740439154614403,0.010205386759833616,-0.14521367521367523,NA,Tappin-against-immigration immigration,-10.727005123404615,NA,-0.06546287914089371,NA,-2.9124266121163536,NA
Tappin,Tappin-against-immigration,immigration,against-fairness,-0.04091583267768848,0.010171390352031124,-0.06076923076923075,NA,Tappin-against-immigration immigration,-1.9518863601157286,NA,-0.03180036715268211,NA,0.8961867758016092,NA
Tappin,Tappin-against-immigration,immigration,against-liberty,-0.01253586292110989,0.0103953925094538,-0.04299145299145298,NA,Tappin-against-immigration immigration,-2.9297200699873622,NA,-0.02596696649916005,NA,-1.292024670144549,NA
Tappin,Tappin-against-immigration,immigration,against-loyalty,-0.02809213950918621,0.010543577989462812,-0.05632478632478633,NA,Tappin-against-immigration immigration,-2.6777102463523916,NA,-0.03054196560863202,NA,-0.2323524425858236,NA
Tappin,Tappin-against-immigration,immigration,against-religious,-0.02290466226127805,0.010651366379860847,-0.0752136752136752,NA,Tappin-against-immigration immigration,-4.911014332518016,NA,-0.037873999954872034,NA,-1.4053913047153626,NA
Tappin,Tappin-against-immigration,immigration,against-sanctity,-0.011358580413905058,0.010225958063153753,-0.03188034188034188,NA,Tappin-against-immigration immigration,-2.0068302001336176,NA,-0.021844174048886077,NA,-1.0253898529823613,NA
Tappin,Tappin-for-ubi,ubi,for-authority,0.04331301241413785,0.012438538922809697,0.10811111111111112,NA,Tappin-for-ubi ubi,5.209462228569869,NA,0.028109066707878366,NA,-1.2223256928013146,NA
Tappin,Tappin-for-ubi,ubi,for-care,0.05539037002809864,0.012033974288076952,0.11366666666666668,NA,Tappin-for-ubi ubi,4.842647594511412,NA,0.0293464744407894,NA,-2.1641973768477363,NA
Tappin,Tappin-for-ubi,ubi,for-descriptive,0.04300038861749684,0.012540003238883053,0.06255555555555556,NA,Tappin-for-ubi ubi,1.5594227980279622,NA,0.011553171298074991,NA,-2.5077519295938298,NA
Tappin,Tappin-for-ubi,ubi,for-evidence,0.0758255917529342,0.0122274729685282,0.1181111111111111,NA,Tappin-for-ubi ubi,3.45823862927474,NA,0.029458948201395656,NA,-3.792005402169343,NA
Tappin,Tappin-for-ubi,ubi,for-expert,0.02530313250909648,0.012060190024574027,0.07144444444444444,NA,Tappin-for-ubi ubi,3.8259191473210383,NA,0.015403689750353956,NA,-0.8208363830562593,NA
Tappin,Tappin-for-ubi,ubi,for-fairness,0.0428436023061681,0.01250385536989407,0.06588888888888889,NA,Tappin-for-ubi ubi,1.8430544740790633,NA,0.012754201050306314,NA,-2.406409892448772,NA
Tappin,Tappin-for-ubi,ubi,for-liberty,-0.004454741460489057,0.012479962306619213,0.042555555555555555,NA,Tappin-for-ubi ubi,3.7668620995041744,NA,0.0055427093159233195,NA,0.8010802060764123,NA
Tappin,Tappin-for-ubi,ubi,for-loyalty,0.036057697896249775,0.01261343169219237,0.11922222222222223,NA,Tappin-for-ubi ubi,6.593330534897235,NA,0.03282073452797133,NA,-0.2566282869936263,NA
Tappin,Tappin-for-ubi,ubi,for-religious,0.0330769662694927,0.01246807675095498,0.08922222222222223,NA,Tappin-for-ubi ubi,4.503120816001485,NA,0.021660808445599245,NA,-0.9156310192764128,NA
Tappin,Tappin-for-ubi,ubi,for-sanctity,0.037776278616532766,0.01219992414516115,0.07366666666666666,NA,Tappin-for-ubi ubi,2.941853377372767,NA,0.01574610407982919,NA,-1.8057632387363158,NA
Tappin,Tappin-against-ubi,ubi,against-authority,-0.021863847251963206,0.01220739803855492,-0.05744444444444444,NA,Tappin-against-ubi ubi,-2.914674943841937,NA,-0.03114773418875009,NA,-0.7605131664803063,NA
Tappin,Tappin-against-ubi,ubi,against-care,-0.05329575993387311,0.012196328118819974,-0.12633333333333333,NA,Tappin-against-ubi ubi,-5.988488722827734,NA,-0.05600933937711744,NA,-0.22249150865800718,NA
Tappin,Tappin-against-ubi,ubi,against-descriptive,-0.030810999497306195,0.012478371094146751,-0.008555555555555549,NA,Tappin-against-ubi ubi,1.78352156494128,NA,-0.012878540950010833,NA,1.4370832869129022,NA
Tappin,Tappin-against-ubi,ubi,against-evidence,-0.059151262217951875,0.012098293799698586,-0.1518888888888889,NA,Tappin-against-ubi ubi,-7.665347544564298,NA,-0.06572323180824638,NA,-0.543214580427716,NA
Tappin,Tappin-against-ubi,ubi,against-expert,-0.04993284366773487,0.012377891867266426,-0.15966666666666665,NA,Tappin-against-ubi ubi,-8.865307935766106,NA,-0.07011421929551896,NA,-1.6304372217981746,NA
Tappin,Tappin-against-ubi,ubi,against-fairness,-0.07533303033000552,0.012472379859490965,-0.12188888888888888,NA,Tappin-against-ubi ubi,-3.732716537129542,NA,-0.05255300684121204,NA,1.8264375961464023,NA
Tappin,Tappin-against-ubi,ubi,against-liberty,-0.07709931346562443,0.012663007614967357,-0.0641111111111111,NA,Tappin-against-ubi ubi,1.0256806873559483,NA,-0.031831473694371684,NA,3.5748094882093646,NA
Tappin,Tappin-against-ubi,ubi,against-loyalty,-0.016745068971419724,0.012656695929632809,-0.012999999999999996,NA,Tappin-against-ubi ubi,0.2958962585686752,NA,-0.014760596939882019,NA,0.15679226573591853,NA
Tappin,Tappin-against-ubi,ubi,against-religious,3.6221167989737064e-4,0.012526672518547218,-0.08188888888888889,NA,Tappin-against-ubi ubi,-6.566077339932356,NA,-0.04147108587394437,NA,-3.3395378933952813,NA
Tappin,Tappin-against-ubi,ubi,against-sanctity,-0.049395209259131406,0.01237789186726608,-0.07966666666666665,NA,Tappin-against-ubi ubi,-2.4456068716830157,NA,-0.03847518545468039,NA,0.8822200033375257,NA
Saccardo2024,Saccardo2024,main,Ownership w/ Narrow Link,0.019,0.002908092158099533,0.03493333333333334,NA,Saccardo2024 main,5.478964374961874,NA,0.009104565063216222,NA,-3.4027239849408835,NA
Saccardo2024,Saccardo2024,main,Ownership w/ Broad Link,0.013,0.00285674640106538,0.04199999999999999,NA,Saccardo2024 main,10.151408605672833,NA,0.01151054075400069,NA,-0.5213830830219437,NA
Saccardo2024,Saccardo2024,main,Doctor Recommendation Only,0.013,0.002863738814906136,0.0628,NA,Saccardo2024 main,17.38985404003482,NA,0.017999028228287063,NA,1.745629944416183,NA
Saccardo2024,Saccardo2024,main,Doctor Recommendation & Ownership w/ Narrow Link,0.019,0.0029086079144497973,0.059666666666666666,NA,Saccardo2024 main,13.981488004841424,NA,0.01476179369670935,NA,-1.4571253424139718,NA
Saccardo2024,Saccardo2024,main,Doctor Recommendation & Ownership w/ Broad Link,0.015,0.0028755868966178016,0.0628,NA,Saccardo2024 main,16.622693633853057,NA,0.017150281319816253,NA,0.7477712888264182,NA
Saccardo2024,Saccardo2024,main,Simple–No Info,0.009,0.002832313541965296,0.03100000000000001,NA,Saccardo2024 main,7.767501610974389,NA,0.009035576149168306,NA,0.012560808908049488,NA
Saccardo2024,Saccardo2024,main,Info–Uniqueness,0.015,0.0028774989139876317,0.040999999999999995,NA,Saccardo2024 main,9.035624609139905,NA,0.011104587197429723,NA,-1.353749530063948,NA
Saccardo2024,Saccardo2024,main,Info–Eligibility Clarification,0.011,0.002852016830244871,0.03559999999999999,NA,Saccardo2024 main,8.625475045982764,NA,0.010033182568951351,NA,-0.33899429372078366,NA
Saccardo2024,Saccardo2024,main,Info–Severity,0.009,0.0028321370023358687,0.0364,NA,Saccardo2024 main,9.674673215808852,NA,0.010413751848111365,NA,0.4991820123621639,NA
Saccardo2024,Saccardo2024,main,Consistency,0.008,0.0028270125574535393,0.03213333333333333,NA,Saccardo2024 main,8.536691239557733,NA,0.009449073950565151,NA,0.5125813632290405,NA
Saccardo2024,Saccardo2024,main,Consistency & Info–Uniqueness,0.01,0.0028390139133156783,0.04613333333333334,NA,Saccardo2024 main,12.727423829752667,NA,0.012832640852431935,NA,0.9977551850472264,NA
Saccardo2024,Saccardo2024,main,Simple–Enhance Protection,0.007,0.002817268180347764,0.03493333333333333,NA,Saccardo2024 main,9.915042354925982,NA,0.010235012296294782,NA,1.1482798545275343,NA
Saccardo2024,Saccardo2024,main,Bundle–Tagging Flu Shot,0.007,0.0028208154849263005,0.025133333333333334,NA,Saccardo2024 main,6.428401088349494,NA,0.007796031673731527,NA,0.2821991292891407,NA
Saccardo2024,Saccardo2024,main,Bundle–Booster & Flu Shot,0.003,0.002794279871451677,0.023666666666666655,NA,Saccardo2024 main,7.396061818220794,NA,0.008402835590306848,NA,1.933534162238366,NA
Mason,Mason,main,condition_2,0.025600000000000022,0.01233680166488245,-0.0075333333333333485,NA,Mason main,-2.6857312157047697,NA,0.04572513703577001,NA,1.6313091174236485,NA
Mason,Mason,main,condition_1,0.06510000000000002,0.012725895721487778,0.018866666666666657,NA,Mason main,-3.6330121152311503,NA,0.04316127154303356,NA,-1.7239437550885115,NA
Mason,Mason,main,condition_3,0.046400000000000004,0.012636576261013022,0.05186666666666666,NA,Mason main,0.43260662965590446,NA,0.04864037344548929,NA,0.17729275708970293,NA
Mason,Mason,main,condition_4,0.08,0.01302463561492549,0.04219999999999999,NA,Mason main,-2.902192515595858,NA,0.04335421507850977,NA,-2.8135746753249857,NA
Mason,Mason,main,condition_5,0.031999999999999994,0.01260533100523044,-0.10140000000000002,NA,Mason main,-10.582824040451392,NA,0.039748229384711675,NA,0.6146787721398701,NA
Mason,Mason,main,condition_6,0.025,0.01244264118984808,0.06186666666666667,NA,Mason main,2.962929341460564,NA,0.0536496480593784,NA,2.3025375097012017,NA
Mason,Mason,main,condition_7,0.04650000000000002,0.012620614064139047,-0.005866666666666668,NA,Mason main,-4.149296254566916,NA,0.042631659588432194,NA,-0.30650968264369605,NA
Mason,Mason,main,condition_8,0.059400000000000015,0.01271038262733483,0.021066666666666657,NA,Mason main,-3.0159071097430266,NA,0.04403168644207642,NA,-1.2091149423678755,NA
Mason,Mason,main,condition_9,0.016400000000000005,0.01246625534165186,0.053066666666666665,NA,Mason main,2.941273514922893,NA,0.05331967815270164,NA,2.9615692235459647,NA
Mason,Mason,main,condition_10,0.06170000000000002,0.012834629254313772,0.10286666666666665,NA,Mason main,3.207468314897397,NA,0.04864400242732531,NA,-1.0172477376614935,NA
Goldwert,Goldwert,main,condition_16,0.02007572616063559,0.019689060588146873,0.02701212121212122,NA,Goldwert main,0.35229690215192133,NA,0.023556643938929492,NA,0.17679450793043266,NA
Goldwert,Goldwert,main,condition_14,0.027355807583085062,0.018504457295248113,0.0274969696969697,NA,Goldwert main,0.00762854655136998,NA,0.022973532183881037,NA,-0.23682269246174434,NA
Goldwert,Goldwert,main,condition_10,0.04469688419688453,0.01893623070169243,0.03323636363636363,NA,Goldwert main,-0.605216568231639,NA,0.02232260318176945,NA,-1.18155938040591,NA
Goldwert,Goldwert,main,condition_3,-0.012110846006781962,0.01864802574023823,-0.024393939393939388,NA,Goldwert main,-0.6586806323767177,NA,0.014152124124657325,NA,1.4083512376739016,NA
Goldwert,Goldwert,main,condition_5,0.008641863676491418,0.019052929935652805,6.303030303030318e-4,NA,Goldwert main,-0.4204896923069428,NA,0.016570026821419587,NA,0.4161125439343893,NA
Goldwert,Goldwert,main,condition_8,0.00726857105159285,0.018923570513638785,-0.008599999999999998,NA,Goldwert main,-0.8385611499772675,NA,0.01417115569107468,NA,0.3647612185293959,NA
Goldwert,Goldwert,main,condition_13,0.011910223922421024,0.01847246787906561,-0.01018181818181818,NA,Goldwert main,-1.1959442695404856,NA,0.013201347230595295,NA,0.06989446762754795,NA
Goldwert,Goldwert,main,condition_4,0.015242590742594016,0.018693892352102927,0.02166060606060606,NA,Goldwert main,0.3433215082834295,NA,0.022296696975351592,NA,0.37734817874695,NA
Goldwert,Goldwert,main,condition_9,4.072067173357729e-4,0.018636686864328792,0.002199999999999995,NA,Goldwert main,0.09619699551295703,NA,0.017583497610284375,NA,0.9216386484351231,NA
Goldwert,Goldwert,main,condition_17,0.05255944654148477,0.019435729496127162,0.00546060606060606,NA,Goldwert main,-2.423312203962491,NA,0.015050681040484603,NA,-1.9298871960774255,NA
Goldwert,Goldwert,main,condition_2,0.039739362104891575,0.018483085011899547,-0.02253333333333333,NA,Goldwert main,-3.3691721592003328,NA,0.0032828671846769067,NA,-1.972424781725762,NA
Goldwert,Goldwert,main,condition_7,0.027028638028640084,0.01836875637824416,0.034648484848484845,NA,Goldwert main,0.4148264946705733,NA,0.025091164029092707,NA,-0.10547660166270752,NA
Goldwert,Goldwert,main,condition_12,0.009590687090688972,0.018249922668591833,0.021096969696969697,NA,Goldwert main,0.6304839102733881,NA,0.022558367763753383,NA,0.7105608559855338,NA
Goldwert,Goldwert,main,condition_15,-0.011106864339846518,0.018788153527066434,0.04086060606060606,NA,Goldwert main,2.765970073939817,NA,0.03441612806837413,NA,2.4229625515162887,NA
Goldwert,Goldwert,main,condition_1,-0.010136736397928291,0.019420595935597446,-0.03485454545454546,NA,Goldwert main,-1.2727626453166696,NA,0.012729618937050867,NA,1.1774280980258556,NA
